Wall time,Step,Value
1539850524.146619,0,2.137308120727539
1539850587.1814272,1000,1.9669731855392456
1539850650.0864513,2000,1.877333402633667
1539850809.7431023,0,2.104775905609131
1539850838.0778558,1000,1.9076581001281738
1539850866.8960736,2000,1.8138576745986938
1539850910.454909,3000,1.7263939380645752
1539850938.8299644,4000,1.7004104852676392
1539850967.0262759,5000,1.666144609451294
1539851010.7800758,6000,1.4184963703155518
1539851038.853481,7000,1.423006534576416
1539851066.808319,8000,1.3838679790496826
1539851109.6245453,9000,1.1570611000061035
1539851137.9195817,10000,1.1360089778900146
1539851166.1569796,11000,1.125451922416687
1539851208.948203,12000,1.2835415601730347
1539851237.0221953,13000,1.2987514734268188
1539851265.2862344,14000,1.2639539241790771
1539851308.7753847,15000,1.3734411001205444
1539851336.7948542,16000,1.3729205131530762
1539851364.5448391,17000,1.3522833585739136
1539851408.1123364,18000,1.3776503801345825
1539851436.060931,19000,1.337112307548523
1539851463.9541109,20000,1.3486183881759644
1539851506.9162757,21000,1.334218144416809
1539851535.2935934,22000,1.3426295518875122
1539851563.5825162,23000,1.3845570087432861
1539851606.8633075,24000,1.3676278591156006
1539851635.4010434,25000,1.3747963905334473
1539851664.0835927,26000,1.378864049911499
1539851709.2608333,27000,1.360581874847412
1539851738.1183634,28000,1.3795570135116577
1539851766.9505842,29000,1.3530166149139404
1539851811.4891338,30000,1.3601570129394531
1539851840.0172348,31000,1.3567016124725342
1539851868.9901464,32000,1.3491771221160889
1539851913.667483,33000,1.3519971370697021
1539851942.5128589,34000,1.354300856590271
1539851971.4530745,35000,1.3631702661514282
1539852016.6342087,36000,1.3579363822937012
1539852046.0498397,37000,1.3496854305267334
1539852075.225764,38000,1.363513708114624
1539852120.3454943,39000,1.329288125038147
1539852149.584074,40000,1.346372365951538
1539852179.1239328,41000,1.3583036661148071
1539852224.3743129,42000,1.34635329246521
1539852253.9417403,43000,1.323010802268982
1539852283.2877097,44000,1.341958999633789
1539852327.871097,45000,1.325748085975647
1539852357.009286,46000,1.3155980110168457
1539852385.984419,47000,1.329961895942688
1539852431.03905,48000,1.2911417484283447
1539852460.5881047,49000,1.317556619644165
1539852489.6016495,50000,1.3224148750305176
1539852534.448558,51000,1.2830466032028198
1539852563.2936583,52000,1.3122847080230713
1539852592.0800514,53000,1.2983920574188232
1539852635.889234,54000,1.2980066537857056
1539852664.6987648,55000,1.3022891283035278
1539852693.354651,56000,1.312532663345337
1539852737.5671937,57000,1.2944849729537964
1539852766.323377,58000,1.287052035331726
1539852794.8669403,59000,1.3033769130706787
1539852838.5263693,60000,1.2676609754562378
1539852867.250789,61000,1.2805416584014893
1539852896.178969,62000,1.2779316902160645
1539852939.9964008,63000,1.2674537897109985
1539852968.6131659,64000,1.2840361595153809
1539852997.319828,65000,1.290974497795105
1539853041.1632807,66000,1.2702463865280151
1539853069.962452,67000,1.2683337926864624
1539853098.7219734,68000,1.3009811639785767
1539853142.6752663,69000,1.2585504055023193
1539853171.5746145,70000,1.2709376811981201
1539853199.9642556,71000,1.26960027217865
1539853243.863499,72000,1.2586115598678589
1539853272.6475854,73000,1.2826131582260132
1539853301.425789,74000,1.2740638256072998
1539853345.416105,75000,1.2564820051193237
