Wall time,Step,Value
1539568889.1811068,0,1938.5494384765625
1539568928.2043195,1,1676.8145751953125
1539568967.0963674,2,1547.537841796875
1539569034.7891479,3,1327.7979736328125
1539569072.276674,4,1223.599853515625
1539569109.9477642,5,1174.9595947265625
1539569177.3621492,6,1047.197998046875
1539569214.9334643,7,1020.3911743164062
1539569252.9088266,8,998.7611083984375
1539569320.4151504,9,881.8297119140625
1539569358.1902397,10,874.85107421875
1539569395.6019263,11,875.9710693359375
1539569463.2473555,12,756.6373291015625
1539569500.8619962,13,768.3593139648438
1539569538.5743675,14,764.6527709960938
1539569606.4021137,15,628.7940673828125
1539569643.9817038,16,662.9771118164062
1539569681.614656,17,673.8601684570312
1539569749.2572806,18,531.0833740234375
1539569786.856623,19,565.4752807617188
1539569824.519489,20,582.2579956054688
1539569891.9142048,21,438.6869201660156
1539569929.3956778,22,471.2850646972656
1539569967.1321237,23,506.8939208984375
1539570034.5842967,24,355.0263977050781
1539570072.2008758,25,406.5103454589844
1539570109.8064024,26,426.3316345214844
1539570177.3359015,27,289.3948669433594
1539570214.8236253,28,337.3050537109375
1539570252.1178312,29,362.8166198730469
1539570319.7734706,30,232.3962860107422
1539570357.5127752,31,289.9178771972656
1539570395.0738826,32,300.7749938964844
1539570462.5283926,33,191.78250122070312
1539570500.0707881,34,227.17881774902344
1539570537.694673,35,257.8303527832031
1539570605.1109278,36,166.7714080810547
1539570642.6449168,37,216.9491424560547
1539570680.1982098,38,220.32376098632812
1539570747.7760572,39,120.36273193359375
1539570785.299165,40,163.19711303710938
1539570822.9446912,41,189.83006286621094
1539570890.4229527,42,121.57852172851562
1539570928.0516193,43,138.54835510253906
1539570965.7002285,44,152.82644653320312
1539571033.4140835,45,100.63805389404297
1539571071.0243227,46,120.1104507446289
1539571108.750054,47,153.96209716796875
1539571176.4571404,48,74.53073120117188
1539571214.239722,49,123.34515380859375
1539571251.8614786,50,120.0154037475586
1539571319.590684,51,68.87359619140625
1539571357.2726676,52,96.44013977050781
1539571394.9156888,53,86.19283294677734
1539571462.6500201,54,63.82020950317383
1539571500.1917093,55,76.59949493408203
1539571537.781614,56,93.48912048339844
1539571605.4546802,57,72.5350570678711
1539571643.1363535,58,89.64545440673828
1539571680.7562282,59,87.82020568847656
1539571748.1942225,60,43.25592041015625
1539571785.6583066,61,68.22142791748047
1539571823.3376513,62,79.5560302734375
1539571890.852104,63,41.88861846923828
1539571928.3037195,64,65.93622589111328
1539571965.9125352,65,75.26048278808594
1539572033.408895,66,44.75172424316406
1539572071.158633,67,53.976688385009766
1539572108.6388028,68,77.54048156738281
1539572176.116265,69,37.38064193725586
1539572213.6623976,70,31.714696884155273
1539572251.148354,71,53.987850189208984
1539572318.3462873,72,43.28901672363281
1539572355.889106,73,41.8138427734375
1539572393.6887655,74,60.37099838256836
1539572461.4624646,75,24.958473205566406
1539572498.9875927,76,49.52434539794922
1539572536.4900866,77,44.965816497802734
1539572604.0451455,78,30.015958786010742
1539572641.7129047,79,41.09938430786133
1539572679.3552032,80,56.53937911987305
1539572747.0889497,81,31.40232276916504
1539572784.5639784,82,49.17238998413086
1539572822.2084556,83,32.83510208129883
1539572889.6769075,84,28.01055908203125
1539572927.264543,85,36.107383728027344
1539572964.8487954,86,23.448862075805664
1539573032.2426407,87,25.528108596801758
1539573069.8127306,88,25.33373260498047
1539573107.4788055,89,42.53037643432617
1539573174.945501,90,23.426212310791016
1539573212.5750206,91,20.539077758789062
1539573250.3434484,92,20.961820602416992
1539573317.7186532,93,28.97606658935547
1539573355.315873,94,25.9449520111084
1539573393.1532083,95,32.23930740356445
1539573460.543789,96,17.67935562133789
1539573498.0548022,97,32.93519592285156
1539573535.7880127,98,44.7817268371582
1539573603.1388414,99,23.48601531982422
1539573640.9639282,100,16.326881408691406
1539573678.617612,101,26.921205520629883
1539573746.2739198,102,31.26951026916504
1539573783.8359115,103,21.773250579833984
1539573821.4937887,104,26.286298751831055
1539573888.9633265,105,11.842060089111328
1539573926.4649289,106,17.305118560791016
1539573964.0886223,107,31.814899444580078
1539574031.5642974,108,24.139509201049805
1539574069.0535862,109,11.558460235595703
1539574106.602397,110,25.037872314453125
1539574174.0232594,111,28.341581344604492
1539574211.3737152,112,16.953594207763672
1539574249.1317046,113,13.413925170898438
1539574316.5984206,114,5.821146488189697
1539574354.223486,115,13.193741798400879
1539574391.6899076,116,12.091670036315918
1539574458.9813066,117,8.02806282043457
1539574496.6885295,118,28.134191513061523
1539574534.1574879,119,18.120872497558594
1539574601.649578,120,7.9352898597717285
1539574639.1118755,121,22.70785140991211
1539574676.6990118,122,34.68540954589844
1539574744.0733347,123,21.75860023498535
1539574781.5842493,124,16.499839782714844
1539574819.3083072,125,10.076536178588867
1539574886.6631017,126,7.852770805358887
1539574924.3011117,127,8.910989761352539
1539574961.91829,128,22.2618408203125
1539575029.1386602,129,18.448745727539062
1539575066.7783132,130,20.53953742980957
1539575104.328903,131,19.755828857421875
1539575172.0435135,132,13.75825309753418
1539575209.542811,133,14.395439147949219
1539575247.120032,134,9.70171070098877
1539575314.765037,135,4.850090503692627
1539575352.511095,136,6.705779075622559
1539575390.0959125,137,12.620146751403809
1539575457.322176,138,7.059283256530762
1539575494.8989694,139,23.42361831665039
1539575532.4411294,140,19.94283676147461
1539575599.8471735,141,19.4735107421875
1539575637.2143369,142,17.51038360595703
1539575674.7749789,143,15.47741413116455
1539575742.0715744,144,12.865416526794434
1539575779.6753426,145,13.508098602294922
1539575817.3098967,146,13.549017906188965
1539575885.0735924,147,8.295698165893555
1539575922.706067,148,8.929222106933594
1539575960.1947541,149,12.640819549560547
1539576027.6370409,150,16.433748245239258
1539576065.141591,151,21.65847396850586
1539576102.8512576,152,27.663400650024414
1539576170.399988,153,14.493989944458008
1539576208.0465503,154,10.825414657592773
1539576245.5153608,155,22.870929718017578
1539576312.801528,156,6.61247444152832
1539576350.5803416,157,3.0543863773345947
1539576388.2455204,158,2.4963603019714355
1539576455.4311988,159,0.7047972083091736
1539576492.9787035,160,0.6301479935646057
1539576530.5617092,161,0.5140291452407837
1539576597.787313,162,0.12196484208106995
1539576635.338148,163,0.08648872375488281
1539576673.0710917,164,0.08507376909255981
1539576740.2628012,165,0.05059713125228882
1539576777.8642159,166,0.05219292640686035
1539576815.3014069,167,0.0465472936630249
1539576882.8369071,168,0.03931844234466553
1539576920.5383713,169,0.04054981470108032
1539576958.0324914,170,0.03826946020126343
1539577025.3837583,171,0.03349977731704712
1539577062.9106398,172,0.03296530246734619
1539577100.5424962,173,0.034786880016326904
1539577168.1008453,174,0.029383361339569092
1539577205.7952132,175,0.029998719692230225
1539577243.2436628,176,0.02854180335998535
1539577310.6155245,177,0.02810746431350708
1539577348.3650568,178,0.026095688343048096
1539577385.8794146,179,0.024740219116210938
1539577453.3189514,180,0.025170326232910156
1539577490.6832802,181,0.02436816692352295
1539577528.3030837,182,0.021792352199554443
1539577595.855483,183,0.022323548793792725
1539577633.5485857,184,0.02169060707092285
1539577671.0447423,185,0.021321654319763184
1539577738.5816326,186,0.019884884357452393
1539577776.1467862,187,0.019456923007965088
1539577813.81793,188,0.020865201950073242
1539577881.4054556,189,0.01866680383682251
1539577919.0505736,190,0.018066823482513428
1539577956.7813394,191,0.01920032501220703
1539578024.3271942,192,0.017232656478881836
1539578062.0151477,193,0.017901122570037842
1539578099.488119,194,0.017157673835754395
1539578166.7694128,195,0.016487956047058105
1539578204.4336731,196,0.016879796981811523
1539578242.3064644,197,0.016072630882263184
1539578309.99867,198,0.015139579772949219
1539578347.5579917,199,0.01577836275100708
1539578385.2617435,200,0.015506863594055176
1539578452.8821888,201,0.015281200408935547
1539578490.3922875,202,0.013487637042999268
1539578528.170785,203,0.014732122421264648
1539578595.7052345,204,0.014099836349487305
1539578633.4576917,205,0.012939751148223877
1539578671.0550041,206,0.014297723770141602
1539578738.9090345,207,0.013316869735717773
1539578776.424904,208,0.013379454612731934
1539578813.8865213,209,0.012741386890411377
