Wall time,Step,Value
1539868526.4733937,85000,1636.191650390625
1539868576.7630868,86000,1616.2764892578125
1539868647.635562,87000,1620.24072265625
1539868698.7527347,88000,1636.900146484375
1539868749.8349254,89000,1606.78564453125
1539868837.5184236,90000,1638.903076171875
1539868890.7425694,91000,1615.0277099609375
1539868955.1789713,92000,1643.1005859375
1539869039.3114932,93000,1645.8782958984375
1539869090.2856152,94000,1633.627197265625
1539869140.9897118,95000,1636.374267578125
1539869212.9627757,96000,1652.3045654296875
1539869263.9331279,97000,1636.7786865234375
1539869314.8335543,98000,1621.8448486328125
1539869384.6992066,99000,1661.6937255859375
1539869435.2214217,100000,1645.4639892578125
1539869486.0153346,101000,1660.25244140625
1539869558.4301653,102000,1661.7022705078125
1539869609.2306693,103000,1635.9656982421875
1539869659.5164256,104000,1663.4671630859375
1539869729.6089795,105000,1659.614013671875
1539869780.1593056,106000,1659.25048828125
1539869830.9275455,107000,1657.4771728515625
1539869905.2460635,108000,1987.908935546875
1539869956.514886,109000,1963.4095458984375
1539870007.5236382,110000,1999.3941650390625
1539870079.375278,111000,2006.9591064453125
1539870131.2668662,112000,1998.70849609375
1539870182.759739,113000,2008.2740478515625
1539870256.1195767,114000,2002.6944580078125
1539870307.5629368,115000,2001.652587890625
1539870358.7855701,116000,2000.0185546875
1539870430.0522616,117000,2007.8980712890625
1539870481.8823266,118000,2004.9112548828125
1539870534.0292935,119000,2009.8978271484375
1539870606.0821204,120000,1992.4468994140625
1539870657.2810016,121000,1991.0177001953125
1539870708.4147387,122000,1980.0716552734375
1539870780.0522933,123000,1998.1680908203125
1539870831.4855647,124000,2013.91748046875
1539870882.5434487,125000,1998.1978759765625
1539870954.3004818,126000,2005.4573974609375
1539871005.3540363,127000,2014.339111328125
1539871056.8758993,128000,2003.4903564453125
1539871128.2304566,129000,2007.1187744140625
1539871179.4741096,130000,2004.964111328125
1539871230.867978,131000,1991.9150390625
1539871302.2623014,132000,1998.2325439453125
1539871353.652029,133000,1984.5118408203125
1539871405.4290128,134000,1997.2161865234375
1539871477.0944777,135000,2011.0003662109375
1539871528.884265,136000,2007.966064453125
1539871580.6436887,137000,2005.13232421875
1539871652.8564515,138000,2009.0809326171875
1539871704.0823095,139000,2006.3282470703125
1539871755.5393472,140000,1992.2642822265625
1539871827.2755604,141000,2004.7666015625
1539871878.9116056,142000,2007.55078125
1539871930.4224353,143000,2017.7432861328125
1539872002.364903,144000,1988.72998046875
1539872053.6275527,145000,2001.218994140625
1539872105.896039,146000,1988.0802001953125
1539872177.4839644,147000,2002.65869140625
1539872229.479698,148000,2010.155029296875
1539872280.5454407,149000,1993.2064208984375
1539872352.6792974,150000,2009.8658447265625
1539872403.3402967,151000,1995.41796875
1539872454.943727,152000,2006.597412109375
1539872525.9504662,153000,2012.923583984375
1539872577.7342951,154000,2010.6717529296875
1539872628.5028996,155000,2011.1641845703125
1539872700.7089853,156000,2002.7235107421875
1539872752.2053406,157000,2008.845947265625
1539872804.2008796,158000,2008.244384765625
1539872875.0501666,159000,2013.544189453125
1539872926.8091323,160000,2010.144287109375
1539872978.7167861,161000,2002.137939453125
1539873050.8583736,162000,2025.214599609375
1539873102.547622,163000,1994.3397216796875
1539873154.302226,164000,2012.3568115234375
1539873225.8351176,165000,2003.761962890625
1539873277.9131052,166000,2012.434814453125
1539873329.8970726,167000,2015.1619873046875
1539873401.2322865,168000,1997.0391845703125
1539873452.730956,169000,2005.48876953125
1539873504.427479,170000,2012.967529296875
1539873576.3451715,171000,2003.88134765625
1539873627.9743767,172000,2010.0081787109375
1539873679.953907,173000,2002.42578125
1539873724.1414185,174000,2012.0950927734375
1539873751.8127334,175000,2021.7701416015625
1539873779.1078022,176000,2000.4925537109375
1539873820.8431716,177000,2016.2183837890625
1539873848.7703133,178000,2021.125244140625
1539873876.789318,179000,2013.7926025390625
1539873918.4798439,180000,2013.2332763671875
1539873946.352885,181000,2009.011474609375
1539873974.2161825,182000,2002.531494140625
1539874015.941062,183000,2005.6368408203125
1539874043.9211016,184000,2003.6693115234375
1539874071.7937238,185000,2013.597900390625
1539874112.6164675,186000,2009.4783935546875
1539874140.5038595,187000,2008.8985595703125
1539874168.390487,188000,2026.7088623046875
1539874210.2689416,189000,2012.388671875
1539874238.3734174,190000,2018.9556884765625
1539874265.9745138,191000,2022.8311767578125
1539874307.5520022,192000,2019.6107177734375
1539874335.0850146,193000,2007.5810546875
1539874362.7103317,194000,2006.9637451171875
1539874402.9365873,195000,2019.106201171875
1539874430.64728,196000,2009.327392578125
1539874458.6251786,197000,2015.4532470703125
1539874499.9393854,198000,2005.5989990234375
1539874528.0083876,199000,2015.1539306640625
1539874555.8218877,200000,2013.0643310546875
1539874596.9112647,201000,2015.9591064453125
1539874624.8478806,202000,2016.565673828125
1539874651.943527,203000,2020.649169921875
1539874693.225049,204000,2010.1298828125
1539874721.2770865,205000,2002.88134765625
1539874749.1677477,206000,2007.2418212890625
1539874790.7579107,207000,2014.593017578125
1539874818.774434,208000,2020.1661376953125
1539874846.6769807,209000,2010.4066162109375
