Wall time,Step,Value
1539831494.0754924,0,2.261690616607666
1539831533.4174109,1000,2.114959239959717
1539831572.703155,2000,2.0357487201690674
1539831640.6186545,3000,1.9316414594650269
1539831678.6591997,4000,1.8959792852401733
1539831716.755776,5000,1.8531804084777832
1539831784.6541524,6000,1.8248741626739502
1539831822.6893985,7000,1.7962173223495483
1539831860.721356,8000,1.781374216079712
1539831928.1654696,9000,1.7643470764160156
1539831966.0342705,10000,1.738850712776184
1539832004.0269387,11000,1.7186896800994873
1539832071.7016773,12000,1.7041676044464111
1539832109.7777855,13000,1.718706727027893
1539832147.7006762,14000,1.7068297863006592
1539832215.2990155,15000,1.6619304418563843
1539832253.2501762,16000,1.6614280939102173
1539832291.0893362,17000,1.656046986579895
1539832358.335474,18000,1.6271870136260986
1539832396.171217,19000,1.6295405626296997
1539832434.1227455,20000,1.6353362798690796
1539832501.654661,21000,1.5892046689987183
1539832539.623207,22000,1.5891544818878174
1539832577.4328563,23000,1.6038897037506104
1539832644.7179925,24000,1.5588629245758057
1539832682.6986263,25000,1.5603628158569336
1539832720.7073667,26000,1.5811337232589722
1539832788.0218227,27000,1.534321904182434
1539832825.9775815,28000,1.5595946311950684
1539832864.0997188,29000,1.548676609992981
1539832931.8001645,30000,1.5101478099822998
1539832969.8111296,31000,1.514170527458191
1539833007.8148644,32000,1.5381436347961426
1539833075.4558973,33000,1.483452558517456
1539833113.4708617,34000,1.5091513395309448
1539833151.6477745,35000,1.5063921213150024
1539833219.4345543,36000,1.448172688484192
1539833257.3774474,37000,1.4651869535446167
1539833295.2177806,38000,1.462978482246399
1539833362.875826,39000,1.4425499439239502
1539833400.8391058,40000,1.454179048538208
1539833438.770787,41000,1.4711049795150757
1539833506.7849243,42000,1.4207725524902344
1539833544.9586737,43000,1.4206199645996094
1539833583.0322185,44000,1.4307492971420288
1539833650.4388928,45000,1.4119656085968018
1539833688.3546858,46000,1.431445837020874
1539833726.2301717,47000,1.4187976121902466
1539833793.630969,48000,1.3843333721160889
1539833831.6562288,49000,1.416256070137024
1539833869.8463316,50000,1.3959543704986572
1539833937.4532716,51000,1.362978458404541
1539833975.5075133,52000,1.3894673585891724
1539834013.4757748,53000,1.3682277202606201
1539834080.8624585,54000,1.3533209562301636
1539834118.8349476,55000,1.3690683841705322
1539834156.788339,56000,1.3635820150375366
1539834224.1696858,57000,1.3443185091018677
1539834261.9457614,58000,1.3572882413864136
1539834299.7359877,59000,1.3679062128067017
1539834366.9989212,60000,1.328529715538025
1539834404.9285336,61000,1.3239398002624512
1539834442.810922,62000,1.3561517000198364
1539834510.2640014,63000,1.316855788230896
1539834548.2989354,64000,1.3168379068374634
1539834586.1028066,65000,1.3283891677856445
1539834653.7004576,66000,1.319792628288269
1539834691.6763148,67000,1.3073543310165405
1539834729.5256307,68000,1.3178712129592896
1539834797.1024249,69000,1.3090327978134155
1539834835.137126,70000,1.2963547706604004
1539834873.18976,71000,1.3173125982284546
1539834940.581669,72000,1.2800426483154297
1539834978.4848607,73000,1.3009772300720215
1539835016.4434147,74000,1.3086349964141846
1539835084.091262,75000,1.2757896184921265
1539835122.3067503,76000,1.278721570968628
1539835160.181972,77000,1.286164402961731
1539835227.578698,78000,1.2935435771942139
1539835265.6502888,79000,1.297374963760376
1539835303.8796513,80000,1.2781147956848145
1539835371.551383,81000,1.2875757217407227
1539835409.5131671,82000,1.2673285007476807
1539835447.5347111,83000,1.2732347249984741
1539835515.3119707,84000,1.2750000953674316
1539835553.324989,85000,1.250627875328064
1539835591.4215431,86000,1.2968155145645142
1539835658.891002,87000,1.248338222503662
1539835696.703744,88000,1.2733769416809082
1539835734.8131878,89000,1.2754402160644531
1539835802.3268874,90000,1.2640321254730225
1539835840.090383,91000,1.2939064502716064
1539835878.0937784,92000,1.2534970045089722
1539835945.770901,93000,1.229689598083496
1539835983.763471,94000,1.2528072595596313
1539836021.8868036,95000,1.2415653467178345
1539836089.3316064,96000,1.228672742843628
1539836127.5609596,97000,1.2336184978485107
1539836165.5387628,98000,1.2620066404342651
1539836233.4846346,99000,1.2158880233764648
1539836271.57163,100000,1.2606281042099
1539836309.6874466,101000,1.246282935142517
1539836377.1568172,102000,1.2248436212539673
1539836415.350926,103000,1.2361599206924438
1539836453.5052419,104000,1.248673677444458
1539836521.1026618,105000,1.2478151321411133
1539836559.2370806,106000,1.2582675218582153
1539836597.2775211,107000,1.2535314559936523
1539836665.233403,108000,1.2237218618392944
1539836703.156316,109000,1.2449567317962646
1539836741.2535467,110000,1.2339591979980469
