Wall time,Step,Value
1539662518.3704367,42,2.03792667388916
1539662521.4988935,94,1.897990345954895
1539662525.8445268,167,1.5458593368530273
1539662529.5387928,229,1.707663893699646
1539662529.840795,234,1.658805012702942
1539662532.105941,273,1.4989948272705078
1539662534.18975,308,1.6429146528244019
1539662534.3206522,310,1.5334821939468384
1539662534.8091152,318,1.4283323287963867
1539662544.1347208,474,1.6961464881896973
1539662547.8967273,536,1.3566420078277588
1539662550.466071,579,1.6491782665252686
1539662550.9035897,586,1.7120139598846436
1539662553.787409,634,1.6104750633239746
1539662554.607004,647,1.5017585754394531
1539662558.6253457,714,1.4098727703094482
1539662559.113456,722,1.4151395559310913
1539662574.2370992,808,1.080572485923767
1539662575.9794412,836,1.4188519716262817
1539662587.1061752,1014,1.3510998487472534
1539662590.3270066,1066,1.2520489692687988
1539662592.6979322,1104,1.167597770690918
1539662597.4433842,1180,1.5500662326812744
1539662602.5628319,1261,1.3599743843078613
1539662605.9614205,1316,1.321173071861267
1539662606.1557198,1319,1.0701141357421875
1539662607.0371494,1333,1.3647042512893677
1539662607.271845,1337,0.9888749718666077
1539662610.25751,1385,1.2936843633651733
1539662610.6797822,1392,1.3690029382705688
1539662613.4274874,1436,1.4071049690246582
1539662620.6014683,1552,1.4769049882888794
1539662639.1361887,1691,1.2599310874938965
1539662641.8380272,1734,1.3029205799102783
1539662642.0274558,1737,1.0282403230667114
1539662648.7005045,1844,1.0198427438735962
1539662650.7407773,1877,1.252991795539856
1539662653.239748,1917,1.061028242111206
1539662660.5715523,2036,0.8546980619430542
1539662664.3210084,2096,1.087796688079834
1539662670.7591882,2199,1.0326347351074219
1539662674.6961305,2262,0.9986525177955627
1539662677.4581923,2307,1.0224220752716064
1539662692.3992372,2389,1.066354513168335
1539662695.3220844,2436,0.8910593390464783
1539662698.368482,2485,1.103070616722107
1539662698.428009,2486,0.8081492781639099
1539662699.1917167,2498,0.9130803942680359
1539662701.2436311,2532,1.040754795074463
1539662710.7219274,2685,0.9012046456336975
1539662714.1511877,2740,0.8889881372451782
1539662728.30872,2967,0.9201249480247498
1539662732.7366228,3038,1.108067512512207
1539662750.474825,3161,0.8409155011177063
1539662754.8217332,3230,1.1379083395004272
1539662755.8009565,3246,0.948327898979187
1539662755.85931,3247,0.9873286485671997
1539662759.5037653,3305,1.2520265579223633
1539662778.9755058,3618,0.971489429473877
1539662779.1092305,3620,0.8779573440551758
1539662782.2604856,3670,0.6462733745574951
1539662786.617095,3741,0.7407916784286499
1539662791.1970465,3814,0.9209905862808228
1539662791.657818,3821,1.0481390953063965
1539662808.1489556,3928,0.5976259112358093
1539662809.9389544,3956,0.8424996137619019
1539662814.9816298,4036,1.0092580318450928
1539662818.8073242,4098,0.7531496286392212
1539662824.9306755,4196,1.0304009914398193
1539662827.214627,4232,0.8762721419334412
1539662832.4945512,4317,0.6637195944786072
1539662837.768113,4400,0.71364825963974
1539662843.4634874,4492,0.8824935555458069
1539662844.516991,4509,0.8713728189468384
1539662854.4500582,4668,0.7995023131370544
1539662854.9573336,4676,0.8219420313835144
