Wall time,Step,Value
1539440701.503771,56,686.1094360351562
1539440728.7797616,57,634.2354125976562
1539440742.461751,58,651.9148559570312
1539440756.4156523,59,660.4345092773438
1539440783.7954736,60,614.611572265625
1539440797.6336215,61,625.159423828125
1539440811.513428,62,634.9999389648438
1539440838.7297952,63,591.2415771484375
1539440852.71353,64,613.8561401367188
1539440866.3424947,65,629.242431640625
1539440893.769343,66,566.2515258789062
1539440907.6295311,67,602.123779296875
1539440921.398996,68,613.6901245117188
1539440948.8252866,69,541.361083984375
1539440962.5430803,70,587.0240478515625
1539440976.358443,71,585.51611328125
1539441003.8757498,72,519.6146850585938
1539441017.5243943,73,556.6177368164062
1539441031.3672411,74,577.6878051757812
1539441058.8360538,75,489.39447021484375
1539441072.6216054,76,537.435546875
1539441086.541727,77,568.486328125
1539441114.023163,78,486.1851806640625
1539441127.7999978,79,522.5940551757812
1539441141.621789,80,544.156982421875
1539441169.232001,81,466.5768737792969
1539441182.9451563,82,514.7352905273438
1539441196.9020638,83,533.2171630859375
1539441224.4799614,84,446.5419616699219
1539441238.1847916,85,503.81732177734375
1539441251.9637005,86,520.7320556640625
1539441279.3683536,87,431.2958679199219
1539441293.2273402,88,482.6311950683594
1539441307.1440003,89,504.62347412109375
1539441334.4840245,90,423.98876953125
1539441348.2780523,91,459.8489685058594
1539441362.2649875,92,488.2228088378906
1539441389.7438705,93,391.7020263671875
1539441403.567485,94,456.4929504394531
1539441417.4572914,95,484.7532653808594
1539441444.6711576,96,397.75628662109375
1539441458.3031054,97,438.1858825683594
1539441472.1248844,98,465.4169006347656
1539441499.567893,99,371.3345947265625
1539441513.3794975,100,428.3939208984375
1539441527.1996193,101,441.7767639160156
1539441554.6723213,102,373.4593200683594
1539441568.5217166,103,420.0693664550781
1539441582.4484842,104,445.5184326171875
1539441609.8356962,105,359.32525634765625
1539441623.7496922,106,398.8089599609375
1539441637.5554736,107,440.4313659667969
1539441664.9204974,108,352.8062438964844
1539441678.7563546,109,386.91815185546875
1539441692.5304096,110,424.9517517089844
1539441719.8980157,111,328.3240966796875
1539441733.7371871,112,365.9311218261719
1539441747.3949506,113,424.1785888671875
1539441774.8483303,114,322.82110595703125
1539441788.5407152,115,388.0166320800781
1539441802.379089,116,407.6883544921875
1539441829.8941185,117,321.0616760253906
1539441843.7443953,118,369.8948669433594
1539441857.4725294,119,398.06048583984375
1539441884.8463058,120,307.1873474121094
1539441898.7808053,121,358.39813232421875
1539441912.6466918,122,386.28948974609375
1539441940.1085377,123,290.5421447753906
1539441953.9124784,124,350.2409973144531
1539441967.718818,125,386.1540222167969
1539441995.1481984,126,299.9605407714844
1539442008.9987447,127,323.59539794921875
1539442022.8472812,128,359.8465881347656
1539442050.359767,129,291.17510986328125
1539442064.1765301,130,347.1885681152344
1539442078.1094625,131,362.57073974609375
1539442105.3400722,132,269.6158752441406
1539442119.2002409,133,316.2476501464844
1539442133.121324,134,379.0434875488281
1539442160.7093632,135,267.8656005859375
1539442174.540822,136,308.5817565917969
1539442188.3326633,137,363.2236328125
1539442215.7032516,138,269.6457824707031
1539442229.691512,139,303.9978942871094
1539442243.5094502,140,350.54608154296875
1539442270.8938577,141,254.5430908203125
1539442284.6475744,142,301.336181640625
1539442298.4570107,143,336.1600646972656
1539442325.8645139,144,241.78814697265625
1539442339.666723,145,309.9122009277344
1539442353.5815833,146,339.7061462402344
1539442380.913244,147,256.37054443359375
1539442394.7688549,148,289.79541015625
1539442408.6621425,149,331.3424987792969
1539442436.1664598,150,258.08880615234375
1539442449.9790478,151,300.94830322265625
1539442463.7940803,152,336.3083190917969
1539442491.2106755,153,230.29489135742188
1539442504.9363413,154,281.78790283203125
1539442518.62021,155,314.7265625
1539442546.0678244,156,242.50302124023438
1539442559.9799428,157,266.6761779785156
1539442573.743936,158,306.48779296875
1539442601.232334,159,222.90261840820312
1539442615.1371887,160,280.255615234375
1539442628.901051,161,305.00140380859375
1539442656.3707557,162,232.18017578125
1539442670.2863774,163,254.61587524414062
1539442684.1464627,164,309.2817687988281
1539442711.497305,165,223.1964569091797
1539442725.3428962,166,273.7919616699219
1539442739.1057723,167,319.9757080078125
1539442766.4666898,168,235.81436157226562
1539442780.3557851,169,254.0576629638672
1539442794.5047286,170,283.250244140625
1539442822.001515,171,204.9706573486328
1539442835.7439384,172,250.7239227294922
1539442849.567487,173,280.4327392578125
1539442877.071479,174,208.26681518554688
1539442890.9550974,175,237.48536682128906
1539442904.8589365,176,313.57220458984375
1539442932.2608478,177,209.49142456054688
1539442945.9994617,178,240.9287567138672
1539442959.8458574,179,278.9638671875
1539442987.184544,180,198.15493774414062
1539443001.0453181,181,264.1705322265625
1539443014.8232832,182,261.6326599121094
1539443042.2543888,183,203.72630310058594
1539443056.1199372,184,237.58836364746094
1539443069.9024317,185,266.3130798339844
1539443097.333485,186,193.30197143554688
1539443111.1734858,187,230.98988342285156
1539443125.1029804,188,287.9440002441406
1539443152.5949898,189,214.8005828857422
1539443166.411056,190,247.2252960205078
1539443180.2522078,191,266.1812744140625
1539443207.5686843,192,196.51710510253906
1539443221.3362875,193,245.1451873779297
1539443235.2793746,194,281.60870361328125
1539443262.7588198,195,187.16738891601562
1539443276.58657,196,223.41683959960938
1539443290.4087224,197,270.9979248046875
1539443317.7960744,198,204.0051727294922
1539443331.6684442,199,234.8723907470703
1539443345.4813051,200,258.6628112792969
1539443372.7929797,201,173.6793975830078
1539443386.690246,202,226.8426971435547
1539443400.3875453,203,234.173095703125
1539443427.856247,204,190.2677764892578
1539443441.7153435,205,236.6713409423828
1539443455.4851096,206,250.45608520507812
1539443482.9956632,207,191.08023071289062
1539443496.89669,208,224.2464599609375
1539443510.82796,209,275.14794921875
